time,value
01/08/2016 13:40:00,21.700000762939453
01/08/2016 13:45:00,21.786666870117188
01/08/2016 13:50:00,21.873332977294922
01/08/2016 13:55:00,21.969999313354492
01/08/2016 14:00:00,22.0
01/08/2016 14:05:00,22.0
01/08/2016 14:10:00,22.0
01/08/2016 14:15:00,22.043333053588867
01/08/2016 14:20:00,22.143333435058594
01/08/2016 14:25:00,22.200000762939453
01/08/2016 14:30:00,22.200000762939453
01/08/2016 14:35:00,22.290000915527344
01/08/2016 14:40:00,22.329999923706055
01/08/2016 14:45:00,22.399999618530273
01/08/2016 14:50:00,22.479999542236328
01/08/2016 14:55:00,22.5
01/08/2016 15:00:00,22.5
01/08/2016 15:05:00,22.549999237060547
01/08/2016 15:10:00,22.600000381469727
01/08/2016 15:15:00,22.600000381469727
01/08/2016 15:20:00,22.69333267211914
01/08/2016 15:25:00,23.06333351135254
01/08/2016 15:30:00,23.323333740234375
01/08/2016 15:35:00,23.476667404174805
01/08/2016 15:40:00,23.5
01/08/2016 15:45:00,23.586666107177734
01/08/2016 15:50:00,23.510000228881836
01/08/2016 15:55:00,22.799999237060547
01/08/2016 16:00:00,22.420000076293945
01/08/2016 16:05:00,22.170000076293945
01/08/2016 16:10:00,22.00666618347168
01/08/2016 16:15:00,21.989999771118164
01/08/2016 16:20:00,21.889999389648438
01/08/2016 16:25:00,21.773332595825195
01/08/2016 16:30:00,21.700000762939453
01/08/2016 16:35:00,21.66666603088379
01/08/2016 16:40:00,21.700000762939453
01/08/2016 16:45:00,21.610000610351562
01/08/2016 16:50:00,21.600000381469727
01/08/2016 16:55:00,21.600000381469727
01/08/2016 17:00:00,21.600000381469727
01/08/2016 17:05:00,21.600000381469727
01/08/2016 17:10:00,21.503334045410156
01/08/2016 17:15:00,21.56999969482422
01/08/2016 17:20:00,21.600000381469727
01/08/2016 17:25:00,21.600000381469727
01/08/2016 17:30:00,21.600000381469727
01/08/2016 17:35:00,21.600000381469727
01/08/2016 17:40:00,21.600000381469727
01/08/2016 17:45:00,21.600000381469727
01/08/2016 17:50:00,21.520000457763672
01/08/2016 17:55:00,21.600000381469727
01/08/2016 18:00:00,21.600000381469727
01/08/2016 18:05:00,21.50666618347168
01/08/2016 18:10:00,21.5
01/08/2016 18:15:00,21.489999771118164
01/08/2016 18:20:00,21.5
01/08/2016 18:25:00,21.489999771118164
01/08/2016 18:30:00,21.43000030517578
01/08/2016 18:35:00,21.383333206176758
01/08/2016 18:40:00,21.299999237060547
01/08/2016 18:45:00,21.299999237060547
01/08/2016 18:50:00,21.299999237060547
01/08/2016 18:55:00,21.299999237060547
01/08/2016 19:00:00,21.299999237060547
01/08/2016 19:05:00,21.299999237060547
01/08/2016 19:10:00,21.299999237060547
01/08/2016 19:15:00,21.299999237060547
01/08/2016 19:20:00,21.299999237060547
01/08/2016 19:25:00,21.299999237060547
01/08/2016 19:30:00,21.266666412353516
01/08/2016 19:35:00,21.299999237060547
01/08/2016 19:40:00,21.299999237060547
01/08/2016 19:45:00,21.280000686645508
01/08/2016 19:50:00,21.233333587646484
01/08/2016 19:55:00,21.299999237060547
01/08/2016 20:00:00,21.299999237060547
01/08/2016 20:05:00,21.299999237060547
01/08/2016 20:10:00,21.299999237060547
01/08/2016 20:15:00,21.299999237060547
01/08/2016 20:20:00,21.296667098999023
01/08/2016 20:25:00,21.25
01/08/2016 20:30:00,21.299999237060547
01/08/2016 20:35:00,21.299999237060547
01/08/2016 20:40:00,21.299999237060547
01/08/2016 20:45:00,21.299999237060547
01/08/2016 20:50:00,21.233333587646484
01/08/2016 20:55:00,21.203332901000977
01/08/2016 21:00:00,21.116666793823242
01/08/2016 21:05:00,20.836666107177734
01/08/2016 21:10:00,20.523332595825195
01/08/2016 21:15:00,20.31333351135254
01/08/2016 21:20:00,20.143333435058594
01/08/2016 21:25:00,20.0
01/08/2016 21:30:00,19.836666107177734
01/08/2016 21:35:00,19.799999237060547
01/08/2016 21:40:00,19.799999237060547
01/08/2016 21:45:00,19.799999237060547
01/08/2016 21:50:00,19.719999313354492
01/08/2016 21:55:00,19.656665802001953
01/08/2016 22:00:00,19.600000381469727
01/08/2016 22:05:00,19.663333892822266
01/08/2016 22:10:00,19.696666717529297
01/08/2016 22:15:00,19.700000762939453
01/08/2016 22:20:00,19.700000762939453
01/08/2016 22:25:00,19.60333251953125
01/08/2016 22:30:00,19.600000381469727
01/08/2016 22:35:00,19.600000381469727
01/08/2016 22:40:00,19.600000381469727
01/08/2016 22:45:00,19.610000610351562
01/08/2016 22:50:00,19.6733341217041
01/08/2016 22:55:00,19.700000762939453
01/08/2016 23:00:00,19.700000762939453
01/08/2016 23:05:00,19.68666648864746
01/08/2016 23:10:00,19.700000762939453
01/08/2016 23:15:00,19.623332977294922
01/08/2016 23:20:00,19.683332443237305
01/08/2016 23:25:00,19.700000762939453
01/08/2016 23:30:00,19.700000762939453
01/08/2016 23:35:00,19.700000762939453
01/08/2016 23:40:00,19.700000762939453
01/08/2016 23:45:00,19.700000762939453
01/08/2016 23:50:00,19.700000762939453
01/08/2016 23:55:00,19.89666748046875
02/08/2016 00:00:00,20.309999465942383
02/08/2016 00:05:00,20.523332595825195
02/08/2016 00:10:00,20.649999618530273
02/08/2016 00:15:00,20.736665725708008
02/08/2016 00:20:00,20.799999237060547
02/08/2016 00:25:00,20.799999237060547
02/08/2016 00:30:00,20.850000381469727
02/08/2016 00:35:00,20.899999618530273
02/08/2016 00:40:00,20.899999618530273
02/08/2016 00:45:00,20.899999618530273
02/08/2016 00:50:00,20.899999618530273
02/08/2016 00:55:00,20.899999618530273
02/08/2016 01:00:00,20.940000534057617
02/08/2016 01:05:00,21.0
02/08/2016 01:10:00,21.0
02/08/2016 01:15:00,21.0
02/08/2016 01:20:00,21.0
02/08/2016 01:25:00,21.0
02/08/2016 01:30:00,21.0
02/08/2016 01:35:00,21.0
02/08/2016 01:40:00,21.0
02/08/2016 01:45:00,20.91666603088379
02/08/2016 01:50:00,20.899999618530273
02/08/2016 01:55:00,20.85333251953125
02/08/2016 02:00:00,20.799999237060547
02/08/2016 02:05:00,20.796667098999023
02/08/2016 02:10:00,20.706666946411133
02/08/2016 02:15:00,20.700000762939453
02/08/2016 02:20:00,20.700000762939453
02/08/2016 02:25:00,20.6733341217041
02/08/2016 02:30:00,20.600000381469727
02/08/2016 02:35:00,20.600000381469727
02/08/2016 02:40:00,20.600000381469727
02/08/2016 02:45:00,20.600000381469727
02/08/2016 02:50:00,20.600000381469727
02/08/2016 02:55:00,20.600000381469727
02/08/2016 03:00:00,20.600000381469727
02/08/2016 03:05:00,20.600000381469727
02/08/2016 03:10:00,20.600000381469727
02/08/2016 03:15:00,20.593334197998047
02/08/2016 03:20:00,20.50666618347168
02/08/2016 03:25:00,20.5
02/08/2016 03:30:00,20.5
02/08/2016 03:35:00,20.5
02/08/2016 03:40:00,20.5
02/08/2016 03:45:00,20.469999313354492
02/08/2016 03:50:00,20.399999618530273
02/08/2016 03:55:00,20.366666793823242
02/08/2016 04:00:00,20.299999237060547
02/08/2016 04:05:00,20.296667098999023
02/08/2016 04:10:00,20.206666946411133
02/08/2016 04:15:00,20.200000762939453
02/08/2016 04:20:00,20.19333267211914
02/08/2016 04:25:00,20.1200008392334
02/08/2016 04:30:00,20.100000381469727
02/08/2016 04:35:00,20.100000381469727
02/08/2016 04:40:00,20.100000381469727
02/08/2016 04:45:00,20.100000381469727
02/08/2016 04:50:00,20.100000381469727
02/08/2016 04:55:00,20.100000381469727
02/08/2016 05:00:00,20.163333892822266
02/08/2016 05:05:00,20.486665725708008
02/08/2016 05:10:00,20.823333740234375
02/08/2016 05:15:00,21.059999465942383
02/08/2016 05:20:00,21.25666618347168
02/08/2016 05:25:00,21.299999237060547
02/08/2016 05:30:00,21.336666107177734
02/08/2016 05:35:00,21.399999618530273
02/08/2016 05:40:00,21.399999618530273
02/08/2016 05:45:00,21.399999618530273
02/08/2016 05:50:00,21.399999618530273
02/08/2016 05:55:00,21.40333366394043
02/08/2016 06:00:00,21.446666717529297
02/08/2016 06:05:00,21.5
02/08/2016 06:10:00,21.5
02/08/2016 06:15:00,21.5
02/08/2016 06:20:00,21.53333282470703
02/08/2016 06:25:00,21.600000381469727
02/08/2016 06:30:00,21.600000381469727
02/08/2016 06:35:00,21.68666648864746
02/08/2016 06:40:00,21.700000762939453
02/08/2016 06:45:00,21.6299991607666
02/08/2016 06:50:00,21.233333587646484
02/08/2016 06:55:00,20.93000030517578
02/08/2016 07:00:00,20.58333396911621
02/08/2016 07:05:00,20.5
02/08/2016 07:10:00,20.273332595825195
02/08/2016 07:15:00,19.850000381469727
02/08/2016 07:20:00,19.546667098999023
02/08/2016 07:25:00,19.293333053588867
02/08/2016 07:30:00,19.136667251586914
02/08/2016 07:35:00,19.030000686645508
02/08/2016 07:40:00,19.0
02/08/2016 07:45:00,19.0
02/08/2016 07:50:00,19.0
02/08/2016 07:55:00,19.0
02/08/2016 08:00:00,19.0
02/08/2016 08:05:00,19.0
02/08/2016 08:10:00,18.996665954589844
02/08/2016 08:15:00,19.0
02/08/2016 08:20:00,19.0
02/08/2016 08:25:00,19.0
02/08/2016 08:30:00,19.0
02/08/2016 08:35:00,19.0
02/08/2016 08:40:00,19.0
02/08/2016 08:45:00,19.0
02/08/2016 08:50:00,19.0
02/08/2016 08:55:00,19.0
02/08/2016 09:00:00,19.0
02/08/2016 09:05:00,19.0
02/08/2016 09:10:00,19.0
02/08/2016 09:15:00,19.0
02/08/2016 09:20:00,19.0
02/08/2016 09:25:00,19.040000915527344
02/08/2016 09:30:00,19.100000381469727
02/08/2016 09:35:00,19.100000381469727
02/08/2016 09:40:00,19.100000381469727
02/08/2016 09:45:00,19.143333435058594
02/08/2016 09:50:00,19.200000762939453
02/08/2016 09:55:00,19.200000762939453
02/08/2016 10:00:00,19.233333587646484
02/08/2016 10:05:00,19.299999237060547
02/08/2016 10:10:00,19.299999237060547
02/08/2016 10:15:00,19.299999237060547
02/08/2016 10:20:00,19.299999237060547
02/08/2016 10:25:00,19.336666107177734
02/08/2016 10:30:00,19.399999618530273
02/08/2016 10:35:00,19.399999618530273
02/08/2016 10:40:00,19.399999618530273
02/08/2016 10:45:00,19.446666717529297
02/08/2016 10:50:00,19.49333381652832
02/08/2016 10:55:00,19.5
02/08/2016 11:00:00,19.5
02/08/2016 11:05:00,19.5
02/08/2016 11:10:00,19.553333282470703
02/08/2016 11:15:00,19.600000381469727
02/08/2016 11:20:00,19.780000686645508
02/08/2016 11:25:00,19.96666717529297
02/08/2016 11:30:00,20.133333206176758
02/08/2016 11:35:00,20.293333053588867
02/08/2016 11:40:00,20.440000534057617
02/08/2016 11:45:00,20.5
02/08/2016 11:50:00,20.593334197998047
02/08/2016 11:55:00,20.66666603088379
02/08/2016 12:00:00,20.770000457763672
02/08/2016 12:05:00,20.8266658782959
02/08/2016 12:10:00,20.899999618530273
02/08/2016 12:15:00,20.90333366394043
02/08/2016 12:20:00,21.0
02/08/2016 12:25:00,21.0
02/08/2016 12:30:00,21.0
02/08/2016 12:35:00,21.0
02/08/2016 12:40:00,21.0
02/08/2016 12:45:00,21.09000015258789
02/08/2016 12:50:00,21.100000381469727
02/08/2016 12:55:00,21.190000534057617
02/08/2016 13:00:00,21.226667404174805
02/08/2016 13:05:00,21.299999237060547
02/08/2016 13:10:00,21.299999237060547
02/08/2016 13:15:00,21.299999237060547
02/08/2016 13:20:00,21.299999237060547
02/08/2016 13:25:00,21.299999237060547
02/08/2016 13:30:00,21.329999923706055
02/08/2016 13:35:00,21.399999618530273
02/08/2016 13:40:00,21.479999542236328
02/08/2016 13:45:00,21.5
02/08/2016 13:50:00,21.5
02/08/2016 13:55:00,21.53333282470703
02/08/2016 14:00:00,21.600000381469727
02/08/2016 14:05:00,21.626667022705078
02/08/2016 14:10:00,21.700000762939453
02/08/2016 14:15:00,21.703332901000977
02/08/2016 14:20:00,21.72333335876465
02/08/2016 14:25:00,21.709999084472656
02/08/2016 14:30:00,21.863332748413086
02/08/2016 14:35:00,22.1299991607666
02/08/2016 14:40:00,22.40333366394043
02/08/2016 14:45:00,22.56999969482422
02/08/2016 14:50:00,22.616666793823242
02/08/2016 14:55:00,22.703332901000977
02/08/2016 15:00:00,22.796667098999023
02/08/2016 15:05:00,22.8799991607666
02/08/2016 15:10:00,22.899999618530273
02/08/2016 15:15:00,22.899999618530273
02/08/2016 15:20:00,22.97333335876465
02/08/2016 15:25:00,23.010000228881836
02/08/2016 15:30:00,23.100000381469727
02/08/2016 15:35:00,23.100000381469727
02/08/2016 15:40:00,23.1200008392334
02/08/2016 15:45:00,23.200000762939453
02/08/2016 15:50:00,23.200000762939453
02/08/2016 15:55:00,23.27666664123535
02/08/2016 16:00:00,23.299999237060547
02/08/2016 16:05:00,23.3266658782959
02/08/2016 16:10:00,23.399999618530273
02/08/2016 16:15:00,23.399999618530273
02/08/2016 16:20:00,23.476667404174805
02/08/2016 16:25:00,23.5
02/08/2016 16:30:00,23.5
02/08/2016 16:35:00,23.5
02/08/2016 16:40:00,23.5
02/08/2016 16:45:00,23.5
02/08/2016 16:50:00,23.53333282470703
02/08/2016 16:55:00,23.600000381469727
02/08/2016 17:00:00,23.5766658782959
02/08/2016 17:05:00,23.303333282470703
02/08/2016 17:10:00,22.9233341217041
02/08/2016 17:15:00,22.6733341217041
02/08/2016 17:20:00,22.573333740234375
02/08/2016 17:25:00,22.456666946411133
02/08/2016 17:30:00,22.386667251586914
02/08/2016 17:35:00,22.299999237060547
02/08/2016 17:40:00,22.246665954589844
02/08/2016 17:45:00,22.200000762939453
02/08/2016 17:50:00,22.143333435058594
02/08/2016 17:55:00,22.100000381469727
02/08/2016 18:00:00,22.003334045410156
02/08/2016 18:05:00,22.0
02/08/2016 18:10:00,21.983333587646484
02/08/2016 18:15:00,21.899999618530273
02/08/2016 18:20:00,21.876667022705078
02/08/2016 18:25:00,21.799999237060547
02/08/2016 18:30:00,21.746665954589844
02/08/2016 18:35:00,21.700000762939453
02/08/2016 18:40:00,21.700000762939453
02/08/2016 18:45:00,21.690000534057617
02/08/2016 18:50:00,21.600000381469727
02/08/2016 18:55:00,21.600000381469727
02/08/2016 19:00:00,21.600000381469727
02/08/2016 19:05:00,21.600000381469727
02/08/2016 19:10:00,21.586666107177734
02/08/2016 19:15:00,21.503334045410156
02/08/2016 19:20:00,21.5
02/08/2016 19:25:00,21.426666259765625
02/08/2016 19:30:00,21.3700008392334
02/08/2016 19:35:00,21.299999237060547
02/08/2016 19:40:00,21.299999237060547
02/08/2016 19:45:00,21.299999237060547
02/08/2016 19:50:00,21.286666870117188
02/08/2016 19:55:00,21.200000762939453
02/08/2016 20:00:00,21.196666717529297
02/08/2016 20:05:00,21.1200008392334
02/08/2016 20:10:00,21.100000381469727
02/08/2016 20:15:00,21.100000381469727
02/08/2016 20:20:00,21.030000686645508
02/08/2016 20:25:00,21.0
02/08/2016 20:30:00,21.0
02/08/2016 20:35:00,21.036666870117188
02/08/2016 20:40:00,21.100000381469727
02/08/2016 20:45:00,21.100000381469727
02/08/2016 20:50:00,21.06333351135254
02/08/2016 20:55:00,21.0
02/08/2016 21:00:00,21.0
02/08/2016 21:05:00,20.753334045410156
02/08/2016 21:10:00,20.486665725708008
02/08/2016 21:15:00,20.24333381652832
02/08/2016 21:20:00,20.020000457763672
02/08/2016 21:25:00,19.856666564941406
02/08/2016 21:30:00,19.799999237060547
02/08/2016 21:35:00,19.71666717529297
02/08/2016 21:40:00,19.626667022705078
02/08/2016 21:45:00,19.600000381469727
02/08/2016 21:50:00,19.59666633605957
02/08/2016 21:55:00,19.510000228881836
02/08/2016 22:00:00,19.5
02/08/2016 22:05:00,19.5
02/08/2016 22:10:00,19.5
02/08/2016 22:15:00,19.43666648864746
02/08/2016 22:20:00,19.399999618530273
02/08/2016 22:25:00,19.399999618530273
02/08/2016 22:30:00,19.399999618530273
02/08/2016 22:35:00,19.399999618530273
02/08/2016 22:40:00,19.399999618530273
02/08/2016 22:45:00,19.399999618530273
02/08/2016 22:50:00,19.399999618530273
02/08/2016 22:55:00,19.399999618530273
02/08/2016 23:00:00,19.399999618530273
02/08/2016 23:05:00,19.399999618530273
02/08/2016 23:10:00,19.41666603088379
02/08/2016 23:15:00,19.479999542236328
02/08/2016 23:20:00,19.426666259765625
02/08/2016 23:25:00,19.486665725708008
02/08/2016 23:30:00,19.5
02/08/2016 23:35:00,19.5
02/08/2016 23:40:00,19.5
02/08/2016 23:45:00,19.5
02/08/2016 23:50:00,19.5
02/08/2016 23:55:00,19.56333351135254
03/08/2016 00:00:00,19.600000381469727
03/08/2016 00:05:00,19.600000381469727
03/08/2016 00:10:00,19.600000381469727
03/08/2016 00:15:00,19.600000381469727
03/08/2016 00:20:00,19.600000381469727
03/08/2016 00:25:00,19.6466672261556
03/08/2016 00:30:00,19.700000762939453
03/08/2016 00:35:00,19.700000762939453
03/08/2016 00:40:00,19.700000762939453
03/08/2016 00:45:00,19.700000762939453
03/08/2016 00:50:00,19.700000762939453
03/08/2016 00:55:00,19.786666425069175
03/08/2016 01:00:00,20.07666695912679
03/08/2016 01:05:00,20.323332850138346
03/08/2016 01:10:00,20.45999984741211
03/08/2016 01:15:00,20.5
03/08/2016 01:20:00,20.510000038146973
03/08/2016 01:25:00,20.600000381469727
03/08/2016 01:30:00,20.600000381469727
03/08/2016 01:35:00,20.623333803812663
03/08/2016 01:40:00,20.700000762939453
03/08/2016 01:45:00,20.700000762939453
03/08/2016 01:50:00,20.700000762939453
03/08/2016 01:55:00,20.700000762939453
03/08/2016 02:00:00,20.700000762939453
03/08/2016 02:05:00,20.700000762939453
03/08/2016 02:10:00,20.700000762939453
03/08/2016 02:15:00,20.700000762939453
03/08/2016 02:20:00,20.700000762939453
03/08/2016 02:25:00,20.700000762939453
03/08/2016 02:30:00,20.700000762939453
03/08/2016 02:35:00,20.700000762939453
03/08/2016 02:40:00,20.700000762939453
03/08/2016 02:45:00,20.700000762939453
03/08/2016 02:50:00,20.700000762939453
03/08/2016 02:55:00,20.700000762939453
03/08/2016 03:00:00,20.700000762939453
03/08/2016 03:05:00,20.700000762939453
03/08/2016 03:10:00,20.696667416890463
03/08/2016 03:15:00,20.700000762939453
03/08/2016 03:20:00,20.670000648498537
03/08/2016 03:25:00,20.603333727518717
03/08/2016 03:30:00,20.600000381469727
03/08/2016 03:35:00,20.600000381469727
03/08/2016 03:40:00,20.600000381469727
03/08/2016 03:45:00,20.600000381469727
03/08/2016 03:50:00,20.600000381469727
03/08/2016 03:55:00,20.600000381469727
03/08/2016 04:00:00,20.54000015258789
03/08/2016 04:05:00,20.5
03/08/2016 04:10:00,20.5
03/08/2016 04:15:00,20.5
03/08/2016 04:20:00,20.5
03/08/2016 04:25:00,20.5
03/08/2016 04:30:00,20.5
03/08/2016 04:35:00,20.5
03/08/2016 04:40:00,20.5
03/08/2016 04:45:00,20.5
03/08/2016 04:50:00,20.5
03/08/2016 04:55:00,20.5
03/08/2016 05:00:00,20.5
03/08/2016 05:05:00,20.74666665395101
03/08/2016 05:10:00,21.09666697184245
03/08/2016 05:15:00,21.323332659403484
03/08/2016 05:20:00,21.469999885559083
03/08/2016 05:25:00,21.603333727518717
03/08/2016 05:30:00,21.700000762939453
03/08/2016 05:35:00,21.743333435058595
03/08/2016 05:40:00,21.799999237060547
03/08/2016 05:45:00,21.81333262125651
03/08/2016 05:50:00,21.899999618530273
03/08/2016 05:55:00,21.899999618530273
03/08/2016 06:00:00,21.899999618530273
03/08/2016 06:05:00,21.900001525878906
03/08/2016 06:10:00,21.900001525878906
03/08/2016 06:15:00,21.900001525878906
03/08/2016 06:20:00,21.900001525878906
03/08/2016 06:25:00,21.943330764770508
03/08/2016 06:30:00,22.0
03/08/2016 06:35:00,22.0
03/08/2016 06:40:00,22.0
03/08/2016 06:45:00,22.0
03/08/2016 06:50:00,22.0
03/08/2016 06:55:00,21.873329162597656
03/08/2016 07:00:00,21.399993896484375
03/08/2016 07:05:00,21.143335342407227
03/08/2016 07:10:00,20.963336944580078
03/08/2016 07:15:00,20.82666015625
03/08/2016 07:20:00,20.773334503173828
03/08/2016 07:25:00,20.69000244140625
03/08/2016 07:30:00,20.599998474121094
03/08/2016 07:35:00,20.599998474121094
03/08/2016 07:40:00,20.599998474121094
03/08/2016 07:45:00,20.599998474121094
03/08/2016 07:50:00,20.633337020874023
03/08/2016 07:55:00,20.70000648498535
03/08/2016 08:00:00,20.70000648498535
03/08/2016 08:05:00,20.70000648498535
03/08/2016 08:10:00,20.70000648498535
03/08/2016 08:15:00,20.720001220703125
03/08/2016 08:20:00,20.79999351501465
03/08/2016 08:25:00,20.79999351501465
03/08/2016 08:30:00,20.79999351501465
03/08/2016 08:35:00,20.893335342407227
03/08/2016 08:40:00,20.900001525878906
03/08/2016 08:45:00,20.92333221435547
03/08/2016 08:50:00,21.0
03/08/2016 08:55:00,21.0
03/08/2016 09:00:00,21.0
03/08/2016 09:05:00,21.0
03/08/2016 09:10:00,21.0
03/08/2016 09:15:00,21.0
03/08/2016 09:20:00,21.026662826538086
03/08/2016 09:25:00,21.120004653930664
03/08/2016 09:30:00,21.2166690826416
03/08/2016 09:35:00,21.29999351501465
